feature,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-2970,,171.10187390610488,171.10581970214844,171.09852986150733,0.0009891539862315543,357.5757944345783,366.0919333232878,361.34104606706035,346.179313451334,350.99785905135,1.8922012428663537
FT-2971,,239.0897239871216,239.09451367391063,239.08078893026138,0.0021863997557987906,356.6414076722758,362.04604379423256,360.92775495966373,343.4690290710708,352.2428459125523,2.370211033280791
FT-2972,,185.117404726347,185.12109375000003,185.11398278402802,0.0010731298592062794,359.1138312539276,366.15816124597063,361.42905866812436,348.8861133044127,347.1023389165071,2.0760275681392537
FT-2973,,317.1209051138288,317.1261042738699,317.11399858304316,0.0022838141259202394,341.93533524238967,347.7129509079583,344.6247711232407,339.8700125623861,336.12796400634085,0.8030760526154176
FT-2974,,542.2680081932677,542.2785644531249,542.2577373882051,0.0032631758526261642,346.15936617760036,352.0297727185073,348.8077180864202,340.10927299206634,341.4556141813369,1.9075209879655084
FT-2975,,462.17577828452414,462.18490195963227,462.1691305579317,0.0026850991889727574,341.8676563282096,348.92786545906995,344.26342558000147,339.918656848252,336.94385719299464,0.6191556114532194
FT-2976,,599.2499908867376,599.2592131097402,599.239294524157,0.0032960209258127288,344.0575825882625,351.6992980758586,348.9495293706515,339.9724785267384,338.7067530196491,2.1651005191870594
FT-2977,,159.10190887840545,159.1061058186288,159.0975312195535,0.0011056517785143106,344.67151791571547,350.3757298833395,346.835082823268,341.9915290853622,340.0344963660088,0.7230308895285191
FT-2978,,255.1136254735912,255.12370328526166,255.10461802097123,0.002406254743431681,344.7017549097266,350.64326409940276,355.47047696479905,340.05879029965894,340.0733555687798,1.8374368704584094
FT-2979,,332.05507333687234,332.0609793494106,332.04874222349235,0.0018556195402167467,356.4212155220707,363.2908790845119,359.5748214128283,343.59631698722393,351.2211211828035,1.1740680923363178
FT-2980,,401.1990233503706,401.20596316874975,401.1927882580275,0.0024647412099449064,341.98857885463815,347.7210006713816,347.0560266320088,340.16563457253693,337.0287374496484,1.2571844160375685
FT-2981,,271.15405762348837,271.1595430581877,271.14840265649485,0.0020283646169911348,343.67289492383543,347.8323896668748,358.2239044244197,340.17224782257944,339.6471787871227,3.3190375156247836
FT-2982,,463.17956039980027,463.18638520738784,463.17129343167005,0.0029552741485419126,341.7334191029616,348.1458144554686,343.407878837229,340.19328632198636,336.8103020007808,0.6570631966813082
FT-2983,,111.08093138389941,111.08379794437323,111.078583741494,0.0009619989203694892,346.84044931858404,352.59776794304133,350.834560439097,342.8524275886962,341.9906574992822,1.3080957156188644
FT-2984,,130.97376084658828,130.97667284193022,130.96914435893882,0.001392154906837647,342.3984135614618,348.6053748691743,344.7795983580048,340.30840773921796,337.6925840798576,0.6480350364730729
FT-2985,,256.1164183878286,256.1218511575351,256.10966458353255,0.002110558142311609,344.57407465688397,350.0726390466434,346.38268357736587,341.2049357672586,339.83381713309024,1.009862430121851
FT-2986,,262.6189686484275,262.62482325897685,262.6142166840616,0.001595025854281998,345.28979310407317,354.47020777778454,353.21305170395226,341.1796019227032,339.0289143846408,2.1356347535802707
FT-2987,,526.2696539022564,526.2820940415982,526.2458642776496,0.0063325051000975765,348.22023094495154,353.94222269887695,352.878275639001,341.31562934579364,343.8789314809043,1.7429058218628006
FT-2988,,443.20951367126247,443.2182375790843,443.20231155976035,0.002484407098938974,355.392299223897,362.70928111365095,360.0479073542017,345.7960102867365,347.647735215587,1.75772362315594
FT-2989,,209.1175234340568,209.12038896791154,209.11492950770943,0.0012693560910687419,346.13205858944133,352.97933412152094,348.95992593012494,343.6210304878218,339.0347877768593,1.1153515415251303
FT-2990,FT-3217,115.07579944569876,115.07968955429993,115.07372169691607,0.0007816866094308267,360.13155878609797,368.6683446447443,361.4327539551167,356.6084691320213,353.43087038147297,0.9284996167485345
FT-2991,,115.07584146661694,115.0784469967503,115.07254532889574,0.0009641268176558676,348.4515122832661,354.13339484509623,351.5112966569982,345.3078451401762,342.3103189811428,1.049868775803045
FT-2992,,225.1121805211889,225.11599190508778,225.10848999023438,0.0012218067423186312,356.96141163604483,364.6676914215083,361.324608437044,353.77329949179614,351.5718462371773,1.75895343888491
FT-2993,,225.1123664914337,225.11773824379154,225.10778386818603,0.0014747213650699535,345.85061422923695,351.41578292846293,348.47307717140814,344.07191765483725,340.83560712409866,0.6546150107314307
FT-2994,,273.00594599994844,273.01159660557704,273.00014398295536,0.001875922742615245,347.9650366822466,354.0429663880968,350.10681744900774,346.44072892439397,343.5158129273187,0.7018013369326545
FT-2995,,399.0737224930826,399.0813733089152,399.0646518775737,0.002816600635653827,345.68254952009625,350.6910803151674,349.26052817046843,343.3479338631995,341.3477309914535,0.8189354271057021
FT-2996,,393.0307170135916,393.03946229351226,393.02351563597307,0.0026023757070216067,356.5502088583586,362.0414018630979,358.2619772484517,354.36658618438986,353.5167105992608,0.7070585365165148
FT-2997,,393.0308646363357,393.0372582060672,393.0245835889709,0.0021339601607844277,349.9161166140635,356.16643031684157,353.2702496608671,347.3168721734448,344.50906786017697,1.1968370327313864
FT-2998,,227.12769460605583,227.13151448109366,227.12319139733148,0.0013195052687587083,359.4390486962234,363.8732574526081,361.4172458436121,346.45828400847887,354.8340525548178,3.24317218503636
FT-2999,,159.06563287808675,159.0699901940473,159.06165223142432,0.001089737472840078,348.01382248671496,354.9922106140555,350.02953594797435,346.598100657831,343.4066791283462,0.6253227692836524
FT-3000,,491.28454508244675,491.29358914095326,491.27826331068326,0.0025498125612802166,349.21627342552966,355.0762999057782,356.7633225035096,343.60175355615615,344.62067570004893,1.2698707509174332
FT-3001,,263.6266738845076,263.63111424321374,263.6220987726201,0.0015087740916009155,357.62606251397864,364.37732644736207,361.43618928111476,345.2662846965305,352.0704512245785,4.398124234473436
FT-3002,,545.203978154327,545.2123784965929,545.1970566135956,0.0027883145047785203,356.4365507208779,361.5937887270427,357.91901946716075,355.0599686780399,353.9149612249825,0.6056557534605281
FT-3003,,545.2038772359792,545.2134375252434,545.194424608772,0.0028649437729784486,349.35931331362025,355.6115130934642,352.38403771677804,346.9839332120224,344.1557864477451,0.8939975949129747
FT-3004,,345.06309126419814,345.0700818483169,345.058024040218,0.0019368883662480947,349.52459552531263,354.9182928309715,352.9493678234121,346.086518605141,344.19194319668617,1.2354979836659525
FT-3005,,345.0630736428841,345.07019525185666,345.05693170711874,0.0019668178896444857,357.06821742408306,364.85387360727566,361.1370301817082,352.94885141709943,352.6366651702567,1.6697223866986968
FT-3006,,395.045420152654,395.05330242946513,395.0386640682536,0.0023484709492418063,350.3157434952096,357.9024567494867,358.2795008409453,343.94265174735943,344.29020597734245,1.894982148225812
FT-3007,,331.1344539632536,331.1424806178275,331.12225671952115,0.004872670055856588,352.1009892885789,357.95800066784335,361.1612077789266,344.5446737688136,346.4986899676261,4.977869164819526
FT-3008,,97.06526803495959,97.06844909609377,97.06156066026008,0.0008092805734899052,348.23866052706484,358.32128294408085,350.6797393164992,346.2637503185992,342.9136280310521,0.6181359672335026
FT-3009,,414.09752022510037,414.1054192838437,414.08966544635774,0.0022249932100934147,349.9501255092818,357.1202650476011,353.33751160139076,347.45755199139063,344.09450175914105,1.2056401818078148
FT-3010,,414.0976034161002,414.1058912433381,414.0901100095151,0.002579553639026901,356.89768024187634,363.74739462329615,359.3774372503284,354.0319688493111,353.5011656053597,1.0190401320765499
FT-3011,,226.11574089842958,226.12145975858854,226.11100821279976,0.001533479030135247,346.1505142879601,351.89813703860756,356.53513040035745,344.1341595108331,341.5869258484749,1.6571687023276895
FT-3012,,247.14365796194252,247.1488587978469,247.13917142159045,0.001295349268685535,356.86568677473883,366.5178197527666,359.8203601346767,354.97239057583135,353.6733189083297,0.8470994073320793
FT-3013,,247.14382196777913,247.14974818885693,247.13905659107846,0.0014915944149646834,349.4263125210319,355.9177076411384,352.23142484173826,347.1800505894138,343.5258682128134,0.7986669283000615
FT-3014,,246.14176799657716,246.145880091919,246.13756723323507,0.001264563260885212,357.75699385947513,379.03739639230446,360.54702534552,355.3801294988481,353.7901250091776,1.052281588919211
FT-3015,,246.14186385843374,246.1471239922507,246.13724608359607,0.0014179155293801617,349.3400377654738,356.3371208832343,351.63496654529234,347.57729715192517,342.75818723492887,0.692250569583684
FT-3016,,245.13846658092493,245.14368721285152,245.13443828896953,0.0012637128952235643,358.16535412856535,389.72589826009425,361.348770086004,355.4053663562639,353.8096976567481,1.1056666568147615
FT-3017,,245.13864253270685,245.14400951799595,245.13399690238995,0.001435606511631428,349.24871869511935,356.2320825128807,351.1907242945481,347.1733948829048,341.8407812322167,0.678256589853509
FT-3018,,391.02851130310717,391.03579166899385,391.02135860235984,0.0019786869902494696,349.77081855332557,356.02303948563224,352.8789714562536,347.07913915019566,344.18236946791535,1.0015565618171356
FT-3019,,391.0286505207953,391.0350974022077,391.0220905224603,0.001975984667293571,356.6327719096016,363.4044122695925,358.64033838192165,354.61266588376543,353.5834788084025,0.720902139412899
FT-3020,,385.0298904414561,385.0364311028884,385.0242457975174,0.0020761294543992764,349.8730351181078,356.0309099061854,353.38957872945156,347.2076469881058,344.3896438143548,1.1531047478136647
FT-3021,,385.0298479233415,385.0370155014752,385.0248130936998,0.002186466115682178,356.5067313877,362.3495286086503,358.45314491729164,354.747127318514,353.51946123715106,0.6789375719323891
FT-3022,,528.2625592579661,528.2701420464577,528.2547718279849,0.002596708504671999,358.8481129384705,365.6164784059209,361.42185693630836,347.0908011807186,353.61052403219844,2.061006737647746
FT-3023,,535.0414130717813,535.0517464416437,535.0342806360017,0.0028956459957855474,350.46626196935864,358.0042286424457,358.7038961242049,345.2346586396293,344.63209584848425,1.8576378561053755
FT-3024,,361.08054272694295,361.0872056985174,361.07562106425104,0.0019021298511623984,350.07850307036347,357.90312819888373,353.51128665015545,347.54579594527405,344.09015743616743,1.331294487255768
FT-3025,,361.0806629652136,361.08841445971234,361.07458088555626,0.0022347706344620615,357.16607753241607,364.4047253532722,360.1798755580866,354.1609574991164,353.7568997914811,1.0618679997671934
FT-3026,,335.03428599499,335.04079231986384,335.02800777586356,0.0018135573024337874,349.66218756314134,356.6007700759479,352.5521712762069,346.8807753618724,343.9244503964719,1.0971624975113716
FT-3027,,335.0344199744916,335.04209485942584,335.02951570420953,0.0018421072838613578,356.9137545358498,363.9973095671759,359.63085738576046,355.2047269512883,353.78617926819834,0.8341531327249428
FT-3028,,231.04994534115033,231.0556423690765,231.04508073557116,0.0016511751160832155,351.077236864206,357.1310943537433,353.99023761691416,348.58086745617874,346.59017507739435,1.4791203164658786
FT-3029,,187.09666528525744,187.10118342133214,187.09358671393215,0.001051406361014813,357.62124009526957,376.8658126346633,361.43326993977803,352.25510776156676,352.39492325555574,1.905758508654999
FT-3030,,187.09676661739422,187.1011610207118,187.09255981445315,0.0011325116982687786,349.9552534995726,353.82543201446543,351.9578302573127,348.463427423604,344.73206710815106,0.6514596862877554
FT-3031,,309.1005986408816,309.1061555366291,309.0952666125414,0.001979434019946131,351.4759028946734,358.93665230013085,355.85442221611197,348.83973335151217,346.05593549793537,1.6498743031401097
FT-3032,,531.0445281549197,531.0528734098334,531.0368072760705,0.0027748830372657917,350.25545332612984,357.70872584486415,357.60528413741025,345.7653896611831,344.499421626064,1.6976984299417004
FT-3033,,301.036897469658,301.0422694856211,301.03169225316987,0.0016112230526493334,350.54676405469485,354.21776249877246,354.40619276889544,348.15023202913574,345.78889977217915,0.9555316861100849
FT-3034,,301.0368843715786,301.0418920044855,301.0312922406532,0.0015190086541202077,356.62635001679996,365.59717298343367,361.40804635980527,351.9300903865672,351.7440966422954,1.5211488964118436
FT-3035,,525.2692676592897,525.277823725092,525.2609235299174,0.002597820558310414,348.8457095656636,357.3047433793592,351.1620544592264,346.4499683766781,343.5387578180863,0.7078712034054002
FT-3036,,230.05621786147003,230.06110544017795,230.05138278832456,0.0013566655582586623,351.30256337934225,358.5149758709427,354.657727664726,349.09782569738866,346.37704935940263,1.4596538159965249
FT-3037,,418.0919823767718,418.0992319057164,418.08489990234375,0.0021690666828900716,349.83463333606153,357.4181587028507,353.1932421291196,347.29875963657867,343.687707366942,1.0918982151687557
FT-3038,,418.091925281513,418.0982293776748,418.08517511764603,0.0022405012392083417,357.4154654294105,366.623674750325,361.16100029380283,354.7612754617415,353.8908307552355,1.1223267030327029
FT-3039,,125.09654091474094,125.09932561413426,125.09328806946498,0.000885408060895477,350.3835388748079,354.7376055804166,353.48865255096996,348.81548016146917,344.8037049553552,0.876347367642437
FT-3040,,125.09655977088956,125.09943678582508,125.09403444548816,0.00082738839159005,357.07645977664805,369.2708304493691,359.9796607248364,354.0316334755264,353.60349908809064,0.8950419270667176
FT-3041,,289.0370546634849,289.04201735845066,289.03207093184227,0.0017780327277043596,359.86840418594574,365.9606134536393,361.42027042350287,355.40381955360033,354.42102387611516,0.9070084109326008
FT-3042,,213.0847917437146,213.08874826462272,213.07814015364244,0.0018267935270636887,348.28918033250704,354.3750438043648,353.1114951676247,345.9180776146169,343.7195208921241,1.6164421845390602
FT-3043,,229.05290400444483,229.05736760346116,229.04869940423885,0.0013723194316811805,351.55385772612294,363.10726961669155,355.2248213573755,348.75306943913563,345.801677826569,1.5459770736238057
FT-3044,,331.17500758302833,331.18325051491917,331.1679036237486,0.002426004264742339,348.65614554625546,354.1221231957033,350.57700265724924,346.13558133499646,344.2153311428963,0.8305459977169241
FT-3045,,427.1789766170106,427.1925731720095,427.1682988378073,0.003565247066227381,348.8134442291611,354.96305430157884,356.88480273006553,346.1462838124574,343.8680063271358,2.1647916458082315
FT-3046,,98.06861164760008,98.07091378692544,98.06497139135632,0.0010654900447659855,347.88027359273343,353.5180304912828,349.3772852306062,346.18155522490076,343.68902723839915,0.6088682094726291
FT-3047,,519.024616719372,519.0344658180849,519.0149634167961,0.002811143129442078,349.9209732046103,356.6566244761175,353.43082133135664,346.2300151393156,344.3824908137279,1.324720361589111
FT-3048,,519.0247084216941,519.0338485697467,519.0187036270007,0.0030651403506382806,357.1532327374384,363.78514848906065,360.92602931296256,353.50759999348827,353.4965038299586,1.4731009760167741
FT-3049,,141.05508889093568,141.05866766474395,141.05022911194123,0.0011780303663410385,347.9110080310593,354.0664002467094,350.4014273283456,346.2384009066069,343.392075571874,0.6914545065267569
FT-3050,,404.0762967357809,404.08533901799285,404.0683337068997,0.0026766373279300103,350.3859843096172,356.9855493474241,358.5313604998471,347.41950477738646,344.7987274365976,2.1755517365855974
FT-3051,,583.2549741357853,583.2648797958512,583.2447490925273,0.0031243408292517816,349.14443483894775,357.5450453017544,352.83546811226967,346.3698465906649,344.15672647142605,1.7016302712599416
FT-3052,,327.14128341231935,327.14741203207774,327.1348404070144,0.0019098911008792096,357.1114577396793,364.9585706276956,360.11337975792696,354.118407917955,353.72175638256203,0.9847923149869395
FT-3053,,327.14144010037944,327.14787412746074,327.1357940052669,0.001935097551907708,349.78804766920575,357.2136758256155,352.9030510921204,346.40438984418176,343.74852019032284,1.061398266021701
FT-3054,,183.10179101932286,183.10627750880812,183.09845455803801,0.001007666252501638,356.15704263354667,364.2383200756812,360.24293508818624,352.28632973206544,349.4276056150413,0.7247415340081509
FT-3055,,584.2583451189913,584.2680187119347,584.248550821297,0.0033566405607119223,349.1796334576855,356.2930767949007,352.70801176481854,346.4739882652951,344.4549760380365,1.8653953336804736
FT-3056,,360.08172086080543,360.08758422067535,360.07558378469804,0.0018107755113140774,349.8951428286978,357.99521627785276,353.6177046322605,346.48228833175597,343.6778522834617,1.1895532279186467
FT-3057,,360.08191478740963,360.0885620618534,360.0751028268389,0.0019916094557892246,357.3244618203707,366.25610691163376,360.47427477640144,353.7700840546332,353.70224608444687,1.1363267124950407
FT-3058,,441.08191117853875,441.0900345479326,441.0746114193027,0.0025169412106733338,350.394237862094,357.74726460489126,358.72653511665925,346.48857525765663,344.4910860597398,1.8859212245351906
FT-3059,,547.2085593214931,547.2209736841061,547.2001349198407,0.003471338127558424,349.69062093798374,355.4092840714921,356.84071845733723,346.5978140843198,344.9408776832309,1.3612935832162463
FT-3060,,533.0401228065666,533.0489367216499,533.0315880643394,0.0024487057401163257,349.8966356663738,358.05279109611126,353.3266440957816,346.6819690808296,343.6793465880365,1.273391772515636
FT-3061,,533.0402356345052,533.0483568542236,533.0324707031251,0.002869620944135528,357.8191718370853,367.3150802200493,361.3338825614248,353.0294384360537,353.95859550346194,1.6798660966796124
FT-3062,,508.9958083331931,509.0039502257823,508.9868682520991,0.003049527334307308,350.426362341844,358.12349331231655,358.42280812880756,346.8707498689269,344.5222387196079,1.8332348573631168
FT-3063,,389.1384486951497,389.14405051733706,389.1305169331667,0.002184985219623185,350.22873304909535,357.55406576333814,355.98208040856844,346.709478878462,344.3660846198935,1.5394577319534422
FT-3064,,505.0089142669607,505.01612563144647,505.0014227107383,0.0023822062582479534,355.66130366678044,362.75547910180546,358.6501623308854,346.98794153545947,349.3069217515975,2.171991842121371
FT-3065,,328.14524839665063,328.15129913449795,328.1390720763239,0.0019525027145492954,350.1394192389684,356.93612776019387,356.297612850089,346.7507021205994,344.5452127673386,1.4845684629173195
FT-3066,,359.07860706730355,359.0850476767247,359.07240466251153,0.0018973190654008902,349.726679651113,358.0628057136622,353.20215917290113,346.7742592691136,343.1888694444698,1.0632252417347274
FT-3067,,359.0785178749018,359.0846122442172,359.07260799146957,0.0018086884751953166,357.96435634385705,372.0838999594411,361.2258545472393,354.2484935514902,353.9776267082479,1.3477986182449866
FT-3068,,357.08340022082075,357.0893746564634,357.07734843320816,0.0019643276138287223,350.11310182029456,357.8791997420736,353.5564086451631,346.78242557391894,344.2292271187538,1.2676502477153815
FT-3069,,357.0835606168127,357.0887959105858,357.07697636401156,0.0021734495776570243,356.99722257123733,363.3260445018396,359.02140223290985,355.4118326312051,353.7542275020079,0.7869639055486467
FT-3070,,337.0321670239634,337.0400549147565,337.0253237006628,0.0022039659023719727,350.0437484210644,356.63795719976105,357.94101831466503,346.82665307017714,344.60852152071783,1.6979157145402624
FT-3071,,371.17393892688335,371.1878641104861,371.16481303325537,0.004584769980874282,349.9806191269342,355.5810628487547,352.9214182348071,346.9115013784202,345.0785768949041,1.2836413505129407
FT-3072,,513.2670864413227,513.2769357390172,513.2603934056352,0.0026239925795280396,349.5430680554128,355.2063531501649,357.81125408827376,346.9951561411311,344.552615016112,1.5413895292114042
FT-3073,,303.1409568504173,303.15727892129564,303.12052243136907,0.007410058454710416,352.4770266371673,358.631667342842,359.9332831404748,347.0064925856761,347.12168992734195,4.181129531491094
FT-3074,,544.1966287857955,544.2066359093943,544.1871364209582,0.0030080979150321754,349.43444968980833,355.36407228102036,352.27744137275124,347.01162483674835,344.49715480469547,0.9404528794307537
FT-3075,,544.1966349394205,544.2044768286297,544.1875176117152,0.0034440570182128556,356.36733050091397,360.97676864037516,357.89660026540633,354.7529820993882,353.8440929009394,0.5464890348299352
FT-3076,,534.0432317516206,534.0517297032621,534.0347036567077,0.0027485124741452502,357.4192163863531,364.4546628927257,361.0593455989652,355.0602624983764,354.0296986815241,1.1466695998632646
FT-3077,,534.0428503018512,534.0531620351694,534.0338616373108,0.002973297858556023,350.26737747929076,358.5117382440503,353.9873459803734,347.027665439159,344.10061069156694,1.409027333147226
FT-3078,,303.101407804961,303.10679889510226,303.094664845068,0.002148011426056555,356.1743140558609,362.89734903970975,358.1623183928127,351.2074685593293,349.9810854593858,1.05817472663296
FT-3079,,370.17620388733167,370.1832846127218,370.1696200303772,0.0019958687549952066,350.0484244075737,358.1462289579273,353.43307726557384,347.1097094153492,344.0667650476066,1.2881869048808647
FT-3080,,276.1596110132606,276.1647656883591,276.15359768300544,0.0017805692724295109,348.4999160236912,355.1149490833293,350.1505144457041,347.16270693788476,343.9849210739124,0.6339860082348274
FT-3081,,421.0991798122492,421.10641479492193,421.0914226939644,0.0025153994249648218,350.01107978918463,356.8064133626121,356.8206917706934,347.1729131009713,344.6044750933347,1.6289495408366732
FT-3082,,387.027876670739,387.03557277066335,387.0202268776327,0.002532723748763842,349.745896552551,355.74641505154744,353.5118191899595,347.1942635438102,344.375058434224,1.1775198009580328
FT-3083,,387.0279779772626,387.03377665054757,387.0205759838344,0.002341990477759249,356.4919623281376,361.9914152438852,358.4874423509929,354.60285582096935,353.2638189609226,0.7154018260800777
FT-3084,,492.2881936742564,492.29831750761997,492.28007443159083,0.0029512239237845473,349.24037711051596,354.47147616633333,356.4616525587422,347.19648713226945,344.8817323755289,1.0545677152540862
FT-3085,,397.0251355353662,397.03346157053534,397.0177296425317,0.0024658421413731096,349.71236431964945,356.59157108020264,353.04647113898227,347.2311487603814,344.12074174494813,1.1432370633586637
FT-3086,,397.02563295514506,397.0340082804602,397.0200713497224,0.0027313523543515718,356.6871577527162,362.30926235516915,359.42226073782774,355.2531422173899,353.65501006444333,0.7879441692699741
FT-3087,,389.02819678594017,389.034704317973,389.02152534025515,0.0019696454852171966,349.7833331211299,356.05423471506856,353.1775987173858,347.3025626219303,344.206858943489,1.0442831339713547
FT-3088,,389.02814658261536,389.03379676109887,389.022421123443,0.0020795757374861704,356.60747978704,363.10479360609133,358.53893805555754,354.1861240706081,353.5177897927731,0.7393241730079698
FT-3089,,304.18386635511905,304.18944019181635,304.1790439961218,0.0020580480772911234,349.6004590357413,357.02645615608606,352.4890280704207,347.302818763927,344.5577454720724,1.1923371179085824
FT-3090,,390.0299020376967,390.03698595693515,390.02426647202344,0.0022702624428840314,356.6129252960736,362.4908026870404,358.63561628902335,354.9665809780112,353.629247704331,0.7184498227107288
FT-3091,,390.0299191382884,390.03626125351417,390.02443435501436,0.001962583672960572,349.8967366172968,356.3452066805066,353.0473017031431,347.3089899213765,344.394113551013,1.156053396213331
FT-3092,,388.0294542865279,388.03804752544437,388.0243132219864,0.002331696521165984,356.6022692210406,363.1917745333451,358.587183219949,354.5644634888199,353.5659095874188,0.7167207225360909
FT-3093,,388.02930300169214,388.0365321813365,388.02248607931637,0.002244807976694969,349.80225762605903,355.9409098717779,353.0136200692906,347.3168825522672,344.1961515759936,1.1125569374695898
FT-3094,,245.1757555298965,245.1839406277875,245.16790457319968,0.0033020938853604376,349.48037029317743,355.1629568980296,356.3817897111139,347.4227385060524,344.21624257013923,1.3913642981879824
FT-3095,,414.2023082686834,414.2099131987843,414.1960207035522,0.0019014088478780723,354.0784982463983,362.8513335085471,356.92018428395266,352.05341790792596,347.00828343971875,1.1448347774460672
FT-3096,,515.2433618426962,515.2540474894645,515.2341738228811,0.0032207786564015834,349.674604683552,355.20277451180533,355.30914340540534,347.36888867181,345.0231776881813,1.070752278410008
FT-3097,,248.1463910103192,248.1500236098483,248.14270294626962,0.0014006845707120027,356.4706728317541,361.76668513205664,358.46456498830497,354.9132696281369,353.64289883644255,0.6031321664584495
FT-3098,,248.14665413527757,248.1523362484012,248.14212922874535,0.0015399005979835096,349.8776920445338,356.7080974819086,353.35865732362845,347.37993887695563,344.4185507747894,1.1045245396173227
FT-3099,,425.2126104248164,425.22077776188024,425.1966438247035,0.0045306541679658585,355.7216004685196,360.8675780416548,358.03903928440377,348.40438036961757,351.10282785751764,1.2341432500654836
FT-3100,,369.1729782428366,369.1791671446681,369.1667711723555,0.0017657324736382548,350.1611831862439,360.0896724720621,354.4068531293832,347.42283988078907,343.70434367779586,1.3304326726234275
FT-3101,,420.0911032667874,420.09747400424686,420.08286229311864,0.0026215720934867006,350.4429839474361,357.37177107069425,360.0476566370623,347.4362562115681,344.90557927933685,1.9453159449797872
FT-3102,,336.0376367079277,336.04253193317805,336.0321989617237,0.0018620640230433611,349.7754771177711,356.22264486844574,352.8085501877589,347.43832449822645,344.4318013112995,1.1605302870931569
FT-3103,,188.10018665386525,188.1044197306944,188.09662992711355,0.0011095383689875428,350.36393879271486,355.7167850914651,353.4907478170484,347.43845472888586,344.92546574543627,1.0698024342657284
FT-3104,,188.1001962983981,188.10419841813535,188.09718956452434,0.0010342537049165884,356.9372421967947,366.6866173291312,360.7161754884886,353.57284798276635,353.187541135863,1.1182428297506368
FT-3105,,363.0745977321594,363.0817673396989,363.0672348555906,0.0021834315162417655,350.087593512931,356.8790086285111,358.9121883341321,347.4650768147003,344.46499735444087,1.6349588582787233
FT-3106,,659.1449763587573,659.1553293724807,659.1353778599982,0.0034090991010978498,349.59013099440887,355.74924486589794,356.8304022090408,347.47899878305964,344.6841341982859,1.098235582528271
FT-3107,,303.1801189357597,303.18631962978884,303.1743427962928,0.0017586105220950747,350.67630842134673,359.9882024159343,358.7173340805315,347.5104476311173,344.4058365844429,2.2248830494440166
FT-3108,,546.20690958431,546.2169402498085,546.1991305205914,0.0029084763425246698,349.64963601546066,355.990446442206,356.9500503816428,347.524160366958,344.7414480595398,1.4094827053158452
FT-3109,,543.208578585041,543.2199252625186,543.1997916158547,0.003419665299029123,349.6489668599585,355.18600207108943,357.0182135701195,343.0155571082429,344.9895266124135,1.502600691351017
FT-3110,,419.09491827337814,419.1009856073434,419.08876260756296,0.0023314784508868826,356.8965782037071,363.2933512855976,359.556748335214,354.26532445232505,353.65267276764115,0.9654219086502457
FT-3111,,419.09508993784976,419.1031047931183,419.0882271389664,0.0022929982576099955,349.9942968497469,357.3946572158307,353.8684067602574,347.5675410580626,344.10081515877783,1.3082370107603274
FT-3112,,660.1476065502366,660.1589722531712,660.1357000339434,0.003948978144478227,349.66087849096436,355.3977945739169,357.1599823630491,347.57178173517065,344.89085459241056,1.3144540838578986
FT-3113,,374.0656234010261,374.07219387579744,374.05987548828125,0.0019035134933768694,356.1275976235694,363.7571133164069,358.9087975729243,349.8422091298622,349.4892273282135,0.9886957773441472
FT-3114,,549.0355867197852,549.045882668366,549.0254259704387,0.0037580545480486774,350.5883645616027,356.9265643659864,356.9844662365588,347.6152294274434,344.95384118642716,2.054454735855983
FT-3115,,487.1623164991487,487.17091289813004,487.1551069820365,0.002630034912206495,350.01249537311105,356.3381520855852,356.82043579839285,347.8450426483043,344.9399630023546,1.2899616199890196
FT-3116,,358.0844525003123,358.09069552638044,358.07738716029456,0.0022987661814851323,350.0103805061815,356.7197866873341,354.6266657976705,347.88970942694266,344.5861725373655,1.4541151382367692
FT-3117,,483.25786928509643,483.2664415929669,483.2459269169322,0.00318535503279482,350.782564539999,357.0907032415759,359.54688557718896,347.9014322997649,345.3932982498015,1.9937289608730981
FT-3118,,169.08631729427532,169.09036985610408,169.0829371874625,0.001055157028616015,356.7603844263196,364.53069564559553,359.34126665681765,354.019392762531,353.5573599351011,0.7646897391205955
FT-3119,,169.08629935004265,169.0900343605902,169.0827630537793,0.0010527639051201257,350.4988320859086,355.0019779284135,353.73751776771934,347.9638102052739,345.4026021445039,0.9689738008224787
FT-3120,,385.20416065484227,385.21207615317803,385.1968394844031,0.0020259428921212967,357.1060124475588,363.57973436317565,359.9089972775929,355.4164800917744,352.3539274989928,1.1651504163971915
FT-3121,,170.08968633432704,170.09423947728794,170.08563641462752,0.0012226243789376478,351.27684881676794,357.230835422392,357.32211833929284,348.4295723379556,346.32596585057837,1.4511196070896328
FT-3122,,126.09996724983924,126.10364977748281,126.0961441547293,0.000986987511749648,350.6495987742814,355.4639114054236,353.69907979640317,348.55277757821415,345.7533584222498,1.014681666972663
FT-3123,,126.09995872428514,126.1024506207476,126.09706957685054,0.0009426718487284567,356.59619742265033,362.86159421061296,359.17843104715325,354.7937704312479,353.66538047790465,0.7267600564053505
FT-3124,FT-3125,302.0401699537635,302.04654982806414,302.0351073466963,0.0020041604186855715,355.433267751696,362.2217344308834,359.4658442295962,352.8675767814977,350.42442835770584,1.5047198893819393
FT-3126,,276.99259516999047,276.99994034535507,276.98716190713935,0.0019123473641054706,351.48137981925515,357.21877399879367,359.3005694268028,348.7614463466072,346.6504799565117,1.6529181359507117
