,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-3339,,527.2121644693058,527.221928782809,527.203211977213,0.002851230939109633,378.40168168812244,387.0816402350129,380.34292943727417,376.69030636758225,373.4952445966854,0.6190625898720619
FT-3351,,369.1568916925891,369.16239785826264,369.15034026044907,0.002052023406108433,382.6428832334226,387.84462013414714,384.69344300273093,380.0494033559624,377.9276430181085,1.2517339812951698
FT-3353,,367.15736239506174,367.1630099490781,367.1520803684718,0.0016786892072363187,383.24073046419994,404.64847690180716,385.9328581377176,380.42135258028134,375.54572527032053,1.2380620149859936
FT-3355,,370.15848584870776,370.16466793163136,370.1521166251684,0.002154272947108305,382.47304092416783,387.54211753606575,384.71865942310137,380.477237123611,377.7948144078217,1.2598361475229465
FT-3356,,368.1604487964804,368.1661490655562,368.15449293877793,0.001580393813707821,382.9536553131243,396.7987424298075,385.7027020397768,380.50389122473996,376.64042931436643,1.2746777175126494
FT-3375,FT-3374,259.15404520537743,259.15875476045403,259.1483944630835,0.0013926572554060137,386.8434538177033,391.51190698483737,389.0371824789999,384.67460630082496,378.287818768599,0.7916425551458726
FT-3377,,260.15729835696453,260.1619901364677,260.15190412435885,0.0015180231420161212,387.3331377179134,393.7714063187363,391.0593044139647,383.7838000683498,380.2833109956694,1.0134875730601918
FT-3382,,373.0943977415398,373.1014208508999,373.0890600554276,0.001957879341540747,388.2223134261517,396.83294324505596,394.731967783815,385.45784199470296,382.17248671146837,1.3519083922358963
FT-3384,,333.2059606839465,333.2116883731536,333.2007926953679,0.0017206828144372913,386.19683198333803,393.03473554655704,388.8049725554178,384.44427933592317,381.2433803691413,0.7408586278101521
FT-3406,,369.17301151721114,369.1810315799035,369.1651260911675,0.0018287419112790026,391.14610441743463,395.0105378938709,393.6098554721376,388.22463104719986,385.98656835762466,1.3870057724686904
FT-3408,,370.1762075878054,370.1831552452974,370.1692358300617,0.0019301944712682934,391.07235596371476,394.94360978852444,393.646074124904,388.53858067178686,386.2611786466967,1.3833749549495258
FT-3436,,417.21146976987274,417.21746739054095,417.20454413562794,0.002098484687823802,394.78832095062324,397.54547160994116,396.4901352598202,393.27335606569017,390.98598725370357,0.5348735309431024
FT-3439,,182.11791459522576,182.12256784827377,182.11329022291824,0.0011969200094024334,395.03448873986275,402.9119757216775,397.2138945518256,393.55108458373167,389.78250052985504,0.6111792111749335
FT-3445,FT-3488,217.13327317927843,217.1389252045267,217.12859677337755,0.0013961563001605641,397.80740957726454,406.11271542408673,398.2600549996842,396.597808084015,392.8803496751675,0.305168372044572
FT-3447,FT-3522,398.20738433461685,398.21441503351093,398.20143785178266,0.001905461727284206,396.91600076560684,407.8775312132771,398.25346253681386,395.28251848216127,391.0503774578375,0.6158556730696569
FT-3449,FT-3514,397.20424870443856,397.2106525362476,397.19797890192666,0.0018687354160003122,397.04708414558746,413.40746922439394,398.26277015430054,395.54270611395526,390.5495505922385,0.565490573779932
FT-3472,,485.1828058916986,485.19059923237774,485.1748044602694,0.002480213853943232,397.49492826128926,404.074520065981,398.26059157129424,396.54479732364297,392.56191865818244,0.3659427188388122
FT-3487,FT-3462,329.0683005142199,329.07396739207127,329.0629797021514,0.0017386940815436753,399.30642002495586,416.1095279141488,402.11882387771306,398.2646419450316,392.20865957361065,0.7279092560684424
FT-3489,FT-3388,216.1315716965272,216.1356666243866,216.126915510116,0.00138375184821855,398.90969942677015,421.5943093653098,400.53462324085154,398.2650375154115,390.6549650651463,0.4211140900135619
FT-3500,,215.12838573275738,215.13314037333197,215.12497119036667,0.0013296302861919137,398.95828020581615,422.6397810133036,400.7372495115433,398.26691091870237,390.79700071709794,0.44064320439768395
FT-3539,,370.17623455914793,370.1834159175817,370.1702407185477,0.0019296952392209707,400.15879862977926,412.2282988320888,403.0919543522336,398.2756493870773,395.101089121178,1.450782321430857
FT-3550,,369.173228210722,369.18388083751046,369.16247180273155,0.002152387331536565,400.287822489891,414.54583526886483,404.75999137529965,398.2807954717024,395.15251710242296,1.4658765429720888
FT-3607,,403.1960564661099,403.20371136650874,403.18853231660506,0.002125276602086126,419.86393026825084,437.39572971682077,422.02890675763456,403.0233888822572,411.6486955335743,1.7161920748041501
FT-3629,,149.06016028070079,149.06365898265213,149.05598617441478,0.0009810914027060435,411.3549747167146,425.87101678019826,414.064598652929,408.1078213981194,404.1652066784808,0.8953987172833061
FT-3642,,467.09955139358726,467.1064212620191,467.0933207388954,0.0022156426577843373,409.22443543326784,417.93741511858866,411.6055694749424,407.7159501324472,403.9886266734788,0.6812265657288957
FT-3644,,613.3584173722749,613.3676708827654,613.3505033658549,0.0028534900872714945,410.1262253701971,419.61723192432316,412.8286575990414,407.74613471891047,404.5576554310501,0.8648370296655111
FT-3650,,353.1596144620553,353.1654017181516,353.1545976228441,0.0016523454977209683,409.6907931763907,434.0850069306107,412.0106564273729,408.1066783499089,403.24776747011026,0.8057351819484729
FT-3651,,354.1628586357509,354.16967982359847,354.15569825341703,0.0019857967814009307,409.51400791452033,425.9852095654137,412.2770709932764,408.11381405194516,403.62234334300985,0.7330565652618202
FT-3656,,614.3617324700434,614.3712795623634,614.3519483387853,0.0032302015253751646,410.0739509953604,417.8278547249078,412.7306993631953,408.1909589984861,404.89343940027777,0.8543395669492759
FT-3669,,498.2881434182188,498.2964443037713,498.2807948074467,0.0024493798932808102,411.05921042225884,415.8144219576642,414.1888698713938,408.7210039684756,405.86490019075586,1.3794272466157669
FT-3670,,498.28814522921107,498.2977565665953,498.2784958082588,0.002980705098389062,419.4673447231746,426.32462164807487,422.39076160243866,417.12428940365186,415.5502848961878,1.5022459651614115
FT-3699,,210.09123550511967,210.09392785688632,210.08691360910555,0.0011026560012534724,411.59419442267364,419.0496845903054,413.7080225240656,410.3974625612022,406.4522486249811,0.5093957187156033
FT-3700,,254.6213901168847,254.62588196210353,254.61697002823158,0.0012120847968297294,414.1389449991011,432.1052013512607,420.86155116260403,410.4081043659396,404.8463337956023,1.7296718619121598
FT-3702,,186.05507688337065,186.05787108485887,186.05111341297032,0.0010841783637862475,411.73965262461803,421.74786546400713,413.24227854446787,410.53152229048965,406.1837244885305,0.5270245928404549
FT-3722,FT-3802,569.3283370689485,569.3387866884414,569.3158413260038,0.004087150292311103,421.57210486875994,427.5429300580669,422.46374862928417,414.6082185777478,416.069347245352,1.7147918832117972
FT-3724,,511.2899526794458,511.29780173898786,511.28305638798787,0.0022916215389987907,416.05393896523805,423.4881533729623,417.9608397440278,414.0311394260107,411.61464066132766,0.5695971464128119
FT-3728,,431.2271500492539,431.23263518538795,431.2198963710041,0.0021638560746197744,415.92253408236246,418.4812261179799,417.49280876288566,414.60942901036407,411.6997389040525,0.5472413327399405
FT-3734,,385.2041172305271,385.21143632096096,385.1973174738444,0.002064131116036071,419.24219370109967,427.15245533541037,422.46396858685466,416.1295743280281,413.64176612368766,1.5831238740297715
FT-3735,,404.1994786220608,404.2070209139993,404.1923988949751,0.0021955309594434854,419.82600055394414,431.16699826522023,422.0585606925288,418.29079143883735,413.7343518264941,0.6474688514355859
FT-3749,,457.1152809283695,457.1228514918071,457.10781766292064,0.0024895029166107484,419.5657607648221,427.14765110072494,421.17550380552035,418.0833366069759,414.8315929446766,0.627550796162029
FT-3762,FT-3819,548.3507214167823,548.3614473788069,548.3422517957243,0.0031225724101409513,422.09518537584694,427.9006648463219,422.4658731734682,421.3876321585487,417.85496434685297,0.25795966136388143
FT-3769,,369.1730309619879,369.1806924329189,369.1656188964844,0.0019445500014411668,424.34468271721886,433.62453675270257,427.62133317765534,422.46741555970806,418.5935175418825,1.4597411419910176
FT-3774,FT-3661,359.1700962801496,359.17638665101276,359.1637475479921,0.0018727614663778325,423.154187770597,432.0746185651694,425.2849958032489,422.4676943412167,418.5738663417627,0.5377720140876135
FT-3777,,596.264427064171,596.2741967345478,596.2554448417493,0.0031877596796955118,423.0512056920242,428.89240940724375,424.7230539709061,422.4679689867628,418.76059562202187,0.44422811990068983
FT-3778,,419.0600310789567,419.0665795733428,419.0518190164444,0.0023463322750046,423.69123380361793,435.31418142647624,426.50717670652773,422.46812188246054,418.01222182964017,0.7210800830418084
FT-3782,,276.17798765272227,276.18456665261357,276.17235981969395,0.001644475834832073,423.35432305866726,433.2502185972965,425.4606300350492,422.46845953888044,418.13498085248574,0.5699374345504072
FT-3784,,274.173290403458,274.1792511459446,274.16739882645413,0.0015464554394519425,423.8905304667014,451.65878387134313,428.73367213020543,422.46850622494594,416.7644840715542,0.7532370353661927
FT-3788,,602.2698116690025,602.2801505443688,602.2606394024427,0.0033615674987859056,423.043028280219,430.262494405106,424.4579239714868,422.46890623941675,418.3876152038517,0.4416515281858083
FT-3789,,415.05970288171363,415.0681763272382,415.05261488599604,0.0022956665671740014,423.4388630463044,432.0851045846924,425.58249014982795,422.46902298353757,418.27403332505355,0.6860190499353616
FT-3794,FT-3764,547.3474290124121,547.355485691019,547.3403471777652,0.0025910696470495946,422.9519905613697,430.6633746456051,424.2284001113529,422.46914910239764,418.3557107414935,0.426294342688537
FT-3805,FT-3760,125.09667773244985,125.10037127387551,125.09354151237152,0.0008901580773642867,423.2796971166204,434.2986768895164,425.3834220811701,422.470067640878,417.7790292583618,0.5218384258621885
FT-3807,FT-3736,187.0969457889887,187.10137561407194,187.0929847747168,0.0012170708724754005,423.4206294394494,438.0993760150421,426.6797502842125,422.47013054495255,416.39765223212623,0.7386273915817307
FT-3808,FT-3767,600.2593954772306,600.2677139137437,600.25069750928,0.003071290800456407,422.97081036972315,430.1613108487017,424.3961927087931,422.4701809758677,418.20819686440103,0.40586071093947884
FT-3809,,417.05979802061825,417.06727039673245,417.05126347982554,0.0023898850700005943,423.6013212160194,434.04832979089963,425.83963372361393,422.47020132016473,418.10475997924317,0.7136853820396902
FT-3810,,413.06118743270855,413.0686409926442,413.0531050738843,0.00242315098849372,423.5655280633968,433.20929668662825,426.09593328745825,422.4704099837025,418.2955182016334,0.7166788795915074
FT-3811,FT-3763,601.2667972413992,601.2750134306223,601.2589767488406,0.0027542462714945227,423.05338609384097,431.78858553514925,424.42607246560004,422.47047981541846,418.13453115678226,0.4296754629611896
FT-3812,FT-3765,571.3060031706185,571.3168386592295,571.2973231923261,0.0033445652228611313,423.031459775115,429.3303082401555,424.23887809522887,422.4705675176268,418.50071878361234,0.43415434109375634
FT-3814,,416.0607337645189,416.0673744640313,416.052887611831,0.002287053163710302,423.60128764862066,433.7303079980782,425.82171863472115,422.47076741001916,418.1152711492544,0.6892979622973847
FT-3818,FT-3761,570.3327338374083,570.3420308493494,570.3254249020824,0.003253500121350446,422.95446062373986,429.1910545890357,424.1981552780416,422.47133290374614,418.30276173513647,0.3843265587044575
FT-3822,,418.0611531877087,418.06985377045504,418.0534970048311,0.0024476740467018324,423.46873145848446,432.26664602228624,425.70671068093253,422.4726982182879,418.3334577611013,0.6661151407264406
FT-3823,,229.14375851016857,229.1488248454881,229.13879394531253,0.0014524551081872912,435.40200248035643,449.3779879890841,437.75072350600124,432.8315411887022,429.76978455819705,0.6974801900428321
FT-3826,,442.12885977725153,442.1371812541819,442.12111860862154,0.002511757000971269,423.88532644169146,433.14755404898006,426.7972937412078,422.4740079069615,418.17754048279625,0.8283549966852991
FT-3833,,663.2885083298154,663.3002892611732,663.2761277992845,0.003954703801345656,423.0987099204735,429.3135859041763,424.7356385987958,422.4782484121254,418.44786896997346,0.4929922303218339
FT-3839,,230.14697420813738,230.15245695402166,230.1416658139685,0.0015865068297798706,435.11012391064145,444.5743107885703,437.60493838642196,432.8213731971202,429.908927503615,0.6468312520196636
FT-3845,,421.0619933907387,421.07052079636196,421.0536061467238,0.002223571602370509,423.560858059446,432.8519416775113,426.01102282425404,422.4839257602765,418.14029730391724,0.7067129125248776
FT-3846,,275.17542925720556,275.1799902076533,275.1693317424201,0.0015920798661742056,423.63492535842704,441.1171608112743,425.8617166182173,422.4843348118145,417.38806784705696,0.6839930152357422
FT-3859,,273.1701471409787,273.17526003828436,273.1641429623829,0.0016230840638034557,423.8835364087198,456.01756509911434,431.1375679292822,422.5140936617982,416.08005274204197,0.7971646443693542
FT-3878,,255.62946132450574,255.6349239756436,255.6245216679247,0.0013124507396858243,439.13861338140555,456.70456967570533,443.56450956592266,430.6628415433216,430.3874131766157,2.1945306855244784
FT-3895,,464.3004622152606,464.3090099522895,464.2927020215594,0.0026168399739537962,425.90255071253966,437.1843687402703,428.0139360560674,423.9270258424812,419.0072406231793,0.6675345441753558
FT-3897,,465.3037201998712,465.31265826493325,465.29564952668557,0.0027008747213554405,425.7921031846808,433.5898839136594,428.05186590073714,424.0835759819396,419.8676816976745,0.6243998684619941
FT-3908,FT-3907,465.2479707924969,465.2571653911096,465.2405371550633,0.002636628859109784,430.7387507647694,440.27288163580704,433.8762075145789,428.3834806435075,425.41872268769635,1.0843842637735694
FT-3910,,448.30561696742564,448.3148187949454,448.2987247189127,0.0024684972508642166,426.6889240654194,435.5447877097095,428.7518723833338,424.8824114331744,421.3138898762987,0.6192288675525143
FT-3911,,449.3090013759854,449.3173431022526,449.3008121768047,0.002421778176672521,426.6400482957075,434.3012273923693,428.51276607472835,424.8970159556546,421.5634036122443,0.5640013669696341
FT-3924,FT-3923,215.12786390192258,215.13293235314836,215.12310791015625,0.0013248082932336435,429.64052977046975,436.6946664521879,432.1460199127733,426.64043212593924,424.37288877576407,1.1471221263609914
FT-3925,,508.0436995919862,508.05112613062784,508.03499491388055,0.0028337531465189095,427.16318347251655,435.41068429114875,428.48250850946556,425.6604585187081,422.2257022729659,0.509054042027049
FT-3928,,506.0455720223717,506.0529711996359,506.0373114864624,0.0025897591518914964,427.2667417045675,437.98403970311426,428.6279924868402,425.8882063761289,421.90700873899954,0.5191756006329696
FT-3932,,353.03203046224957,353.04160923277226,353.02397703514873,0.002236560209307088,430.6392341016464,439.1400949922354,438.2185244160722,429.2457542506452,425.5923599086448,0.8197824744901214
FT-3951,,195.1017036639462,195.10656235948127,195.09661666601355,0.0013212114753058015,430.783229232642,447.6311565513049,432.60290087356975,428.68662286528144,424.7317587439757,0.612841944779506
FT-3960,,240.09486985557285,240.10074138281246,240.08884139937743,0.0015875340842328633,430.6190322667896,443.2447456813386,432.3891406295688,429.1456623354442,425.09241182487824,0.5946384876426155
FT-3963,,196.13355513195017,196.13806466993705,196.13011665596673,0.001173190133348766,439.77331280465614,448.5085058777683,442.3669140197521,438.21770886864806,432.4037853625443,0.6335601350026142
FT-3966,,239.0916015649141,239.09702759129596,239.0864662054595,0.0015236471685630957,430.93351422051154,454.54848739969015,432.783400607453,429.32285519572827,424.5199203970491,0.6190221030320288
FT-3971,,512.2675411856102,512.2756654881282,512.2596537370221,0.002515402191889916,438.6880419492584,452.38364252752314,443.603799393434,434.46332970700803,431.0829209892044,2.3083844047821844
FT-3976,,373.1854840763065,373.1928338811594,373.17804754697903,0.002091136538344695,432.6991501882209,435.35958807453267,434.18480821294264,431.5586831338681,428.3223827212437,0.5631952161920627
FT-3977,,373.18546111425695,373.1923163416938,373.1798546698885,0.0018378601507092903,439.876633347006,446.6647014946773,441.6656769913496,436.9968756534694,434.9847970611786,0.7941999097696449
FT-3986,,425.19902891807214,425.2074007336806,425.1915382957605,0.0024312227586476133,435.55813784812864,443.84850560883183,439.12660083016397,432.9745469488918,430.3453115180617,1.601307126727008
FT-4023,,431.2272839624433,431.2348662998033,431.2202933046797,0.0021523686041765816,440.56696718619133,448.5713243753876,442.83388032487215,439.2457008863113,435.0641136384974,0.5780087047236051
FT-4029,,446.24624558446124,446.2528381347657,446.23873917492995,0.002173753199444724,452.35913861076864,461.4121659161291,454.6761858748749,450.1013851888836,446.89077631134666,0.747214164244994
FT-4037,,445.242810479541,445.2494133539965,445.23671685949523,0.0020894309090164387,444.9759286437744,447.92416894095135,446.75594440609325,443.62414721885267,441.095133754188,0.66645006418576
FT-4038,,445.24269610871545,445.25071056142525,445.23587246610475,0.002298344546409504,452.62541592931257,464.7606707777933,454.7333355194428,450.4813906526186,447.308277415336,0.7460420045924588
FT-4068,,243.15912367042452,243.16471811672665,243.1540860064914,0.0015192340782373159,467.0334958441004,480.82023452219937,469.35303736150416,450.90884956547836,457.091534371168,1.6829424795954557
FT-4077,,493.2430358709271,493.2512018388337,493.23561586003694,0.00259733316277881,445.7943805670688,454.503063666047,447.9722498034292,443.8536735449514,440.59878421827494,0.6263883976195733
FT-4083,,163.11195788176423,163.11482566919173,163.10946135741128,0.0010108334976939586,445.33716958014827,455.9142646095971,447.4436988950655,443.9766628684761,439.75971097079497,0.6917513870027638
FT-4123,,287.18518402025154,287.1913384427964,287.1797896395673,0.0016946918805392055,456.158291529425,465.74185602341043,459.2277547140664,452.62727066042993,447.5197282153135,1.1022137801800334
FT-4124,,287.18516050064727,287.19138778224016,287.1791883971446,0.0016605445224750308,464.1615798453392,478.2917648065284,467.4310603458811,461.3878837440957,459.5103138001255,0.9665615482773764
FT-4126,,273.16947170628424,273.175026479392,273.16501925200674,0.0014916928410452965,452.8180161777573,461.39338108118574,457.1102140208466,448.5593159273973,447.7911380711406,1.508820563869217
FT-4135,,374.18886370184254,374.19597370624206,374.1814575195313,0.002060408385691376,452.10220610223536,458.60963863056287,454.20396715247944,450.48454295547447,447.61390536112344,0.6491214410925228
FT-4138,,373.1854140613349,373.1928405761719,373.1796136860462,0.0019900237403647383,452.2706495675039,461.771347724784,454.65094182683197,450.84304603281197,447.42912944427195,0.6734678654533873
FT-4143,,316.1834521501516,316.1893816074362,316.1773325679952,0.001908027295239667,453.29134236458435,462.6972685334453,455.467678646584,451.2770726756277,447.8039863491559,0.8830008305752636
FT-4150,,315.18004118375126,315.1855047597019,315.17462820830224,0.0017366869609760104,453.3580423297839,463.982985709973,456.1484688548594,451.4285607343438,447.5184450404093,0.8458756814391724
FT-4161,,288.18864639216855,288.19467929193604,288.18407987320967,0.0014670424687119534,463.8052076180756,474.60946440696796,466.69983341010436,460.79658495422956,459.4079841336927,0.8563845293915168
FT-4162,,288.1885477311385,288.1952277182036,288.1822952002691,0.0016911555902712385,456.43160066457216,465.50098701237533,459.1431768735889,453.0307230727058,449.42333491143734,1.04150368423183
FT-4174,,387.2010905541584,387.2085844643049,387.1938333892145,0.0019978032013734212,457.2419823089265,462.1394745883762,458.95053877607046,455.89436292234313,450.2880438442872,0.6001775880928402
FT-4187,,389.2067714362068,389.2136897426521,389.1992763138179,0.002082922029347933,467.3614820000534,474.9584347522112,469.16948695873833,465.83506024470023,462.5744903141492,0.7456434683727975
FT-4207,FT-4309,459.25858787774035,459.2668416360275,459.24993442052534,0.00224394082263925,468.45857258083635,484.3094348654483,469.3919257761275,466.43173641788763,464.1212487157471,0.6333229615250815
FT-4208,,459.258326971281,459.26636665935064,459.2510096687691,0.0022854755816371793,462.100059426211,464.5712962865334,463.87108929559827,461.0340856585725,455.07043885551514,0.6339566331076589
FT-4233,,460.26197804325494,460.26981958230607,460.25465323444973,0.0024371889232156856,462.14749390020387,464.6072901814302,464.64388647816946,460.9504273331189,457.01796743834075,0.6573891555758274
FT-4234,FT-4304,460.26194443109404,460.269632442884,460.25442308810176,0.002267119322178225,468.2841532073502,479.95488916644547,469.388254422998,465.5361041567828,464.09402934649023,0.7326157723403506
FT-4237,,461.2643699541118,461.2727163508859,461.2564414366319,0.002464519560116305,462.1887462864456,464.6281850764719,464.44329548557397,461.01730444794157,458.0849660495634,0.6493410239460908
FT-4259,,169.06494675456375,169.0679715350205,169.06213700162536,0.0010301414695232456,464.3030767141567,483.51218521359345,466.3134961597718,462.89789416351124,458.1029517660064,0.6902646795161306
FT-4260,,158.03649984348243,158.04022349108618,158.0342477672261,0.0009853654660312518,464.0789415825905,476.1218218981491,465.9662856667272,462.9385175969945,458.5757010606326,0.6624146739978618
FT-4267,,455.2456890299735,455.25334258894276,455.2386481651752,0.002336210631910073,466.5162065791002,474.3314475174419,469.32265891800324,464.1703964824348,459.7071101697406,1.3570774571142865
FT-4269,,391.2840190272237,391.2903304844122,391.2768205478419,0.0018798649581349628,468.47679961516263,475.163259876587,469.3903707786089,465.9456635555177,462.294482050584,0.6184574788763498
FT-4281,,501.1414966819537,501.14940617091486,501.13443822197615,0.002580318468646553,467.51288824980924,474.2018539255358,469.3811705408382,465.9524540405806,462.709060871233,0.7051393828586281
FT-4284,,387.2012621439665,387.20798554675184,387.1952740320472,0.0018329493124206904,467.8803313381659,488.3584860001493,469.37030630494775,465.9791322290396,462.1915678046141,0.6916542457118945
FT-4285,,388.2044473851037,388.211549597155,388.1974542449215,0.0019183101965520152,467.68814955105165,481.45983219146603,469.391538421253,466.0270000733798,462.2631050781694,0.7433764310533781
FT-4286,,409.1829811838201,409.1905049105152,409.17554324370514,0.0022299350673565727,467.4876611021747,474.9214861703963,469.2817208923869,466.17252279359053,462.59352759173873,0.7331287004608528
FT-4288,,451.3050010559953,451.3123090922354,451.29773390688155,0.0021186545258413954,468.6830333199533,474.6277403771143,469.39416744587623,466.5506555655384,463.0150221329633,0.5108157643488134
FT-4289,,452.308268380138,452.3157528477502,452.3018630669116,0.002179858346394722,468.70948280674185,474.54345950119944,469.37435576539633,467.4144631671231,463.5084168001841,0.4740607382930287
FT-4299,,452.3085329911696,452.3156554943334,452.29960055539686,0.0026289300804058133,481.6381492904788,487.92543972692243,484.2652956685694,469.40983403179087,476.4740038687187,3.0190210565805016
FT-4326,,165.09124119871365,165.09472269165357,165.08689913029116,0.0011033314531366013,480.7487047498445,489.80014465595116,483.00632601217063,479.25982165109775,476.7967101623273,0.7430466501576646
FT-4327,,165.0912962679861,165.09458510437815,165.08758823690303,0.0010119776494289948,472.9290754833221,476.81627903726024,475.0345498588224,469.8473787421953,468.6515455785178,0.9271780726893256
FT-4335,,407.2789245848872,407.2860786099184,407.2735269885593,0.0018147415298325476,474.0868183806364,484.8990429391083,475.92704308738405,472.66112754255454,467.7137076425909,0.6470927077480024
FT-4357,,301.20092976318614,301.20730307690525,301.1929893048508,0.0018858239161242385,488.2143551900237,509.55284167810754,490.1952789490494,485.14448880224563,478.4169157264159,0.7664888728356454
FT-4365,,449.30892968861286,449.3163395249575,449.30161911206966,0.0021974132513774064,477.5825015253825,483.35886935005726,478.93887745986467,476.1160339393435,472.65899210905036,0.5516181612218232
FT-4376,,450.3117205989981,450.32179356769433,450.30196337834377,0.0024904108197831122,477.49313848363994,482.8072413610687,480.12362964639266,475.6801007481829,473.0527523242064,0.575458036554096
FT-4384,,408.2823920240527,408.2894259210202,408.27628339103455,0.0020725442320132636,474.022439114534,482.4032571700701,476.07615827063074,472.17249369751676,468.48313666605753,0.647832658107353
FT-4388,,583.2549842271002,583.2656807338739,583.2442925836868,0.003112490606421089,482.3583910290646,494.30845494982117,490.6989515126258,474.7379914089655,476.24711572109493,4.450630463972766
FT-4406,,584.2581420928842,584.269155645245,584.2481536013078,0.003177434234682521,482.4313226419701,492.6543464230682,490.67897466729227,474.4100851178089,476.6793283282686,4.478703273832613
FT-4418,,448.3055557435305,448.3125958243695,448.29869991734626,0.002151384740467746,477.5586950272403,483.38743675919756,479.5369035332982,476.2151333921474,471.8751028426619,0.5565282981679808
FT-4419,,330.19914861322985,330.2047802549454,330.1933888804252,0.0017364610509657684,479.5615586371925,490.691871140028,481.5145146832261,477.900263405529,473.9325362614256,0.6923638247318061
FT-4429,,329.19568286085945,329.20278098903725,329.1889308076119,0.0017582185535433303,479.8071937591858,496.84863497759636,482.1567483735289,477.4267136065548,473.4959235835771,0.7594006832171093
FT-4450,,515.1573820957757,515.1656299742579,515.148862652036,0.0026895003310120303,481.7440171553042,490.4691527278401,483.67416903909816,480.055777864582,474.78526457816315,0.6874687126231942
FT-4467,,403.2226310106896,403.2295341494202,403.2153549231444,0.0021549278931085004,481.8924767173587,493.5087820461814,483.9431510926457,480.2844808974037,474.4542900721257,0.6952914231274483
FT-4475,,401.21717699094955,401.22426668743753,401.2099901885473,0.0021055945640749314,482.22078650056346,506.7471641035549,484.0683717429069,480.36444926651444,473.04679010763266,0.7132621714470129
FT-4479,,402.22034402073183,402.22790140665165,402.2096988415465,0.002201664819451402,482.06441658717176,500.18616148403703,483.9508908879526,480.4683322832011,473.55663360868493,0.7163780515249849
FT-4513,,257.174698529929,257.18004197061697,257.16889945431234,0.0017326865958286017,489.08510446692424,494.0871816908663,490.7278239365125,487.32805576842634,483.6785961743154,0.6565772116629617
FT-4518,,322.12202615769434,322.1283101527995,322.11557113329735,0.002122287132020574,486.2179831382783,494.7261349196273,488.1501974540957,484.8918442094083,481.04491533691885,0.716517273558455
FT-4520,,434.2185583302707,434.2264518240591,434.2112116844186,0.0024589139732482854,486.8792211786082,501.55443166649866,490.2577290587908,485.04285245587613,480.8714683366821,1.0748861392787803
FT-4529,,302.2042677761624,302.2102437094381,302.19783561953136,0.001799453858469847,488.1402195257082,504.22442203404387,490.50561866531336,485.9346918155393,479.9445941952605,0.8081459842777313
FT-4539,,415.14121127421026,415.14921132338986,415.13315013947715,0.0024189301025350357,487.9919666540625,497.24310492303937,490.43489901961914,486.15530864305106,482.689444023328,0.8217965089439798
FT-4554,,507.22200413742416,507.2302167312165,507.21299709724207,0.0027731714967449963,488.804234627468,499.3630033858251,490.70243571619267,486.53305384813615,483.3776612991929,0.8500779001725342
FT-4569,,489.26894440691126,489.2786793481029,489.2588931609395,0.0030155722228413563,489.9212477411525,497.0086271173035,490.7653055458229,488.5911881690201,485.1749605916486,0.4810163906186325
FT-4586,,473.27422503654026,473.2823186885434,473.267297992823,0.0025242483723376037,491.8951646993463,496.9696241367356,493.8537876362219,490.78822878395124,489.3117535756778,0.6675433529712831
FT-4626,,167.1068716189501,167.11085530407703,167.10311188575685,0.0011059106011315515,493.7594638268245,503.03383287016106,496.6175044040034,491.1269695144168,487.44631640560834,0.8413067881341604
FT-4637,,415.2326906851795,415.2393724175347,415.2258188682093,0.0018986505260823808,501.37987033699136,519.8473111088383,503.39566818261164,499.45336701159744,493.93248701342253,0.6995240893493236
FT-4644,,301.2009783463661,301.2047242131676,301.1954292885903,0.0019362502433923335,497.60810815712097,512.17998801888,510.2153002364047,492.6155508412595,493.42627760651766,4.0294015066214515
FT-4655,,487.2898155967904,487.29734668632057,487.28219053125605,0.0023822901757918906,496.6989800286697,501.2415089836763,498.5527976320403,494.6230446410604,491.60649355719914,0.7167621715576433
FT-4669,,257.1747820918731,257.1794973875904,257.16889926119563,0.00149474679488424,506.06948185751065,520.8652175651814,509.22165472540394,502.43882899689856,500.99591077029595,0.9099354450612547
FT-4671,,258.17808026498136,258.1827189523917,258.1729024706915,0.0015064064134355521,505.66228762001157,514.6085216850043,508.2571088675159,502.8251681670556,500.43935257941973,0.8632345581150714
FT-4685,,391.2841273777995,391.29011630614616,391.2767294293407,0.002004291560654262,503.6945439276622,512.2455621896701,505.82659358233406,500.73564062445354,497.0591505293146,0.8269227994774426
FT-4688,,315.1801685652158,315.1850329015292,315.172613713834,0.0016416794872412092,500.93036758549675,511.24353537192474,502.8550362939691,498.8868897174336,494.989447446968,0.7368783917597062
FT-4700,,417.23818594140994,417.2455490386933,417.23078775491314,0.002136922513582011,500.99331220554257,510.7589991071571,503.60270671699607,499.2671385855598,494.994560005389,0.7269598184141237
FT-4701,,418.2409757278348,418.24749982693976,418.2338315461931,0.002134244628453358,500.8521039324211,507.8981887533287,502.6878057706658,499.2934945540989,495.44135585744345,0.6995182364198675
FT-4708,,416.2359439715774,416.24337165028084,416.2279323660832,0.001924448659901343,501.33243291516453,518.5444527150031,503.33089638030896,499.395264532331,494.3436210441217,0.7608780287234218
FT-4718,,437.2143946901961,437.2204667827507,437.20753010610133,0.0020357383498216383,501.12599533249033,510.633794162147,503.47422871800165,499.5593782555329,495.0447449533549,0.7526354831982532
