,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-3887,,251.12687749600727,251.1313544092397,251.1212808523951,0.001534489492402,433.6017527719437,437.5814711922097,440.95214800971,423.0803491866926,428.961809660256,3.529503451140844
FT-3889,,368.21462908543646,368.2206137634044,368.20719746956576,0.0025607849450989,432.7045229231604,440.2036105261967,440.4405219659059,423.4482359416195,424.6491474575466,4.233518585784239
FT-3892,,301.16462484052204,301.16817959386407,301.1615422923372,0.0013540058768777,439.6815215528589,449.8354649879586,443.6135062731093,434.5389234968632,435.13504793946674,1.7430172015874963
FT-3893,,301.1644839118639,301.1709533752456,301.1580274177396,0.0017278482652327,426.9629380671358,436.8724633501719,431.25688162778295,423.6312775624,420.05080805196326,1.3548306310253826
FT-3895,,464.3004622152606,464.3090099522895,464.2927020215594,0.0026168399739537,425.90255071253966,437.1843687402703,428.0139360560674,423.9270258424812,419.0072406231793,0.6675345441753558
FT-3896,,221.08089549463665,221.08631769261984,221.0749739062829,0.0015101462383293,434.1350993535359,443.5139946439406,438.756201235471,428.5973151462135,424.2581274023097,1.429700111552345
FT-3897,,465.3037201998712,465.3126582649333,465.2956495266856,0.0027008747213554,425.7921031846808,433.5898839136594,428.05186590073714,424.0835759819396,419.8676816976745,0.6243998684619941
FT-3898,,242.14710422431523,242.15139826464392,242.1415154833784,0.00155803817037,438.4057859228034,445.1124766854675,443.0417508796386,428.4159300877452,433.15609236324775,1.7142729401541057
FT-3899,,129.0914491863162,129.0953100491864,129.08816723186973,0.0009296230948678,431.5422754370517,444.77514964472806,434.2571453305464,427.9137536289315,423.1655985143096,0.9043661573947984
FT-3900,,466.306788393332,466.3154310385364,466.2976025551688,0.0028729317760554,425.8027625335549,431.4047669486743,427.4828632222069,424.25986135969526,421.5037510292683,0.6317561975504952
FT-3903,,253.14321347067556,253.14777512023807,253.1380560911689,0.001597888695504,433.2294822671657,436.5930150845791,437.6955772734017,428.4858616949177,427.5137084995885,1.1102672720446496
FT-3906,,175.024351650299,175.02830824882437,175.01985327712546,0.0012420070871867,428.08708198873256,435.9785077902,434.1436564932952,424.7355156339876,420.7357736734246,1.5765777979019848
FT-3908,FT-3907,465.2479707924969,465.2571653911096,465.2405371550633,0.0026366288591097,430.7387507647694,440.27288163580704,433.8762075145789,428.3834806435075,425.4187226876964,1.0843842637735694
FT-3909,,775.678411911626,775.6920862885066,775.6641680725584,0.0042754537067418,426.1929175263701,433.1821450218586,427.6948058660068,424.7685452518589,421.6343928873525,0.7262213148640111
FT-3910,,448.3056169674256,448.3148187949454,448.2987247189127,0.0024684972508642,426.6889240654194,435.5447877097095,428.7518723833338,424.8824114331744,421.3138898762987,0.6192288675525143
FT-3911,,449.3090013759854,449.3173431022526,449.3008121768047,0.0024217781766725,426.6400482957075,434.3012273923693,428.5127660747284,424.8970159556546,421.5634036122443,0.5640013669696341
FT-3914,,213.11232021752733,213.11719642696912,213.1082283984352,0.0013971844176962,429.1037927015975,436.886411134224,431.4643703583945,426.4454100423669,423.2397301534888,0.7573086821095847
FT-3915,,507.048921362492,507.0576140862571,507.0398765596838,0.0029774921277376,427.0919269884863,434.5205577538951,428.312672184248,425.20706861556135,422.266031771291,0.5147484252312942
FT-3917,,412.0452755374042,412.0523664225928,412.037061321723,0.0027654816718592,430.66083699633526,437.2309565718184,433.4138757572718,429.117576578593,426.07753572673226,0.6896833964847701
FT-3918,,641.3536120162807,641.3657952373294,641.3420480215649,0.0042599136486848,428.9071037561454,436.0214166833247,432.54158704825886,425.4402242283073,423.60126367351774,1.2951509613482095
FT-3921,,197.11691752033445,197.12116011147077,197.1118172631573,0.0014510362574236,430.2185674400861,437.56718945678256,435.8000211523241,425.608301302162,424.8655374009376,1.1034033825043923
FT-3922,,286.0238566531067,286.0277899222735,286.01801650085486,0.0019456075259071,426.9320052159302,432.7326606354623,428.1319244801953,425.6110656390859,422.4345429438487,0.4506909069929851
FT-3924,FT-3923,215.12786390192255,215.1329323531484,215.12310791015625,0.0013248082932336,429.64052977046975,436.6946664521879,432.1460199127733,426.6404321259392,424.37288877576407,1.1471221263609914
FT-3925,,508.0436995919862,508.05112613062784,508.03499491388055,0.0028337531465189,427.16318347251655,435.4106842911488,428.4825085094656,425.6604585187081,422.2257022729659,0.509054042027049
FT-3927,,396.1917900002614,396.19955137383937,396.1821318711992,0.0025064013817991,428.5354131525574,433.93042541952633,432.4869699648424,425.801284680954,423.92367233950233,1.6714100613718
FT-3928,,506.0455720223717,506.0529711996359,506.0373114864624,0.0025897591518914,427.2667417045675,437.9840397031143,428.6279924868402,425.8882063761289,421.90700873899954,0.5191756006329696
FT-3930,,627.3738153718504,627.3855835120611,627.3613954841884,0.003683124227348,429.95583842914345,439.3825876357724,438.8978181736648,425.9182463939349,423.9799717030679,1.2589542095975876
FT-3931,,628.3773221560233,628.3905306094206,628.3645011051696,0.0037972830282317,429.8344549955652,438.15138655027727,432.79382635503856,427.1314620751816,424.1236782074022,0.8872793400944305
FT-3932,,353.0320304622496,353.04160923277226,353.02397703514873,0.002236560209307,430.6392341016464,439.1400949922354,438.2185244160722,429.2457542506452,425.5923599086448,0.8197824744901214
FT-3936,,329.06823796058865,329.0740768368729,329.0620222646542,0.001967974184244,431.0700235019781,437.5561911817922,436.22659137259154,427.0099191593992,425.4232689954252,1.764375642719803
FT-3939,,165.09121606768792,165.09376382981273,165.0883991058576,0.0009022441509588,429.7033281825582,437.6267087018096,432.99583852656747,427.1719905962141,422.8335097984052,0.9704129645918346
FT-3943,,303.05240048769565,303.06014121531547,303.0448748337212,0.0020900358176258,431.26675206865445,439.09296248723547,434.3371159002566,428.2664524567344,425.18521146867073,0.8839049419239896
FT-3945,,339.0168582260885,339.0242180685261,339.0113445144747,0.0023831282363915,430.7375745487148,437.4439456851018,433.1173418382136,428.84808897433135,425.79342398532697,0.7861702799095505
FT-3946,,196.10516219190717,196.10970609937192,196.1004329045699,0.0012877379198415,430.4239083440581,438.8871676028946,432.426051706562,428.5173335719703,425.424648030849,0.6072046736567244
FT-3947,,335.2216130037935,335.230748260068,335.2142133075741,0.0025097583834343,431.4589650193273,438.639697684459,433.9334197984701,428.5733760496957,424.2217189749506,0.8122711883986039
FT-3949,,130.09475447656737,130.09940456484364,130.09046614731724,0.0011985339718366,431.0310943551041,437.6574594355189,433.5862781456081,428.267818634716,425.5969514880769,0.7809003584678289
FT-3951,,195.1017036639462,195.10656235948127,195.09661666601357,0.0013212114753058,430.783229232642,447.6311565513049,432.60290087356975,428.68662286528144,424.7317587439757,0.612841944779506
FT-3952,,315.05269964231775,315.0585280628023,315.04696717179075,0.0020499126183976,435.7086595095374,442.93455323657633,442.5771185806712,428.8681711196884,429.2644170168272,1.8804066193585136
FT-3954,,418.2153895912554,418.2244262695312,418.20733533823807,0.0025315120299759,431.1854001250948,439.039979846948,437.2053410273599,428.7779621231815,425.62461642895903,1.0571632399080222
FT-3955,,355.033429854907,355.0426481751445,355.0253757305997,0.0026956228716271,430.70359672200846,437.24171248058536,432.5349269890052,428.86203523776766,426.1619961501769,0.6799401843495859
FT-3957,,252.1308989895183,252.1364828848716,252.1260131376197,0.0018320529724672,442.0352823850782,446.87379043114447,443.5872659859934,432.92635586388286,437.28890215684777,1.967485543892417
FT-3958,,241.09690385137367,241.10298174780576,241.091503520152,0.0017122256363872,430.370097456419,437.5259492483507,432.2313339739845,428.9425049885939,425.7380020647208,0.6000097528466927
FT-3960,,240.09486985557285,240.1007413828125,240.08884139937743,0.0015875340842328,430.6190322667896,443.2447456813386,432.3891406295688,429.1456623354442,425.09241182487824,0.5946384876426155
FT-3963,,196.13355513195015,196.13806466993705,196.13011665596676,0.0011731901333487,439.77331280465614,448.5085058777683,442.3669140197521,438.21770886864806,432.4037853625443,0.6335601350026142
FT-3964,,309.0421629797618,309.04961085383167,309.0365157739549,0.002155226438323,430.6507315718003,437.8056736553443,432.79021808217743,429.2847315056492,425.7892278596498,0.6101510643560033
FT-3965,,399.201601174825,399.20986240681617,399.1944761935009,0.0023562122589723,430.62967973773857,436.18248292378286,433.3024307274444,429.29158899470303,426.4136874675768,0.7664639034541483
FT-3966,,239.0916015649141,239.097027591296,239.0864662054595,0.001523647168563,430.93351422051154,454.54848739969015,432.783400607453,429.32285519572827,424.5199203970491,0.6190221030320288
FT-3967,,354.0351066198356,354.0434573922126,354.02697814385255,0.0026909462516479,430.6114246002315,437.0115940946034,432.3613976217804,429.35016632224574,426.0453564503501,0.6158593989550328
FT-3968,,417.2118630391596,417.2206368771576,417.2032289434904,0.0024537198243225,431.4851377355317,440.35913527838375,436.0131781148799,429.368042547269,424.1328306481407,1.022510546195193
FT-3969,,471.2408658304946,471.2491849183953,471.2311222157886,0.0026816827072498,433.9096241238628,441.1572935601267,439.0558507850553,430.0113309341828,427.9398347550053,1.7183041042825673
FT-3971,,512.2675411856102,512.2756654881282,512.2596537370221,0.0025154021918899,438.6880419492584,452.3836425275232,443.603799393434,434.463329707008,431.0829209892044,2.3083844047821844
FT-3972,,270.1337140494571,270.140524962781,270.1288918642548,0.0018376498732392,434.72051890385865,443.86564142299216,439.6733910100448,430.6544932447424,427.71908026820887,2.012785439587898
FT-3974,,269.13022527683523,269.1360515813574,269.1251498004973,0.0014524847234729,436.2048698322888,450.5331890629236,442.5232222195554,431.2842247989367,427.05178634598207,1.9835030891053385
FT-3976,,373.1854840763065,373.1928338811594,373.17804754697903,0.0020911365383446,432.6991501882209,435.3595880745327,434.1848082129426,431.5586831338681,428.3223827212437,0.5631952161920627
FT-3977,,373.18546111425695,373.1923163416938,373.1798546698885,0.0018378601507092,439.876633347006,446.6647014946773,441.6656769913496,436.9968756534694,434.9847970611786,0.7941999097696449
FT-3978,,374.18901648170026,374.1957692357592,374.18335911041896,0.001771499826115,439.82050574985936,446.1524259274145,441.86063473844905,436.881997245711,435.008554331183,0.8605190043338289
FT-3979,,374.1890979529445,374.1967602319831,374.1817365248049,0.0021405464154168,432.7192590358631,435.45588380708944,434.49147344377,431.57483759915823,428.6683485076137,0.5572638135198011
FT-3981,,487.1259883606148,487.1350486522881,487.117460366376,0.0028120931871392,432.851975084979,435.60913785299,435.1571103541696,431.63075474216976,429.07118288675497,0.5668743817545073
FT-3984,,299.18498781169745,299.1899898628333,299.1783744406624,0.0022229381392484,438.52532330353256,444.2064837654048,443.29615533772034,435.7356264409585,433.4223988032612,1.5499163971121663
FT-3986,,425.19902891807214,425.2074007336806,425.1915382957605,0.0024312227586476,435.55813784812864,443.84850560883183,439.126600830164,432.9745469488918,430.3453115180617,1.601307126727008
FT-3987,,231.14973762615932,231.15467444861335,231.1442701926228,0.0015910565027757,434.9138191109349,440.6441934276941,436.7779080896106,433.03979210381306,430.6711350436959,0.6328604734320663
FT-3988,,426.202096374922,426.2089559629249,426.1946540017127,0.0023801570344074,435.411301622457,442.2958721113085,439.621045128205,433.2080816287743,430.62541851054976,1.6318706119862776
FT-3989,,285.16981534759543,285.1743437022985,285.16402763048774,0.0016293250929053,439.9321570115644,447.6252184010512,443.6142421036711,433.2281872690573,431.66481374490206,2.864137322488467
FT-3990,,245.17514654659277,245.1789929389275,245.16992117153995,0.0017867148405548,435.1593782366914,441.20483620222535,437.9557186925483,433.26248846244897,429.71048754314376,0.8694389620004732
FT-3991,,173.11751770211978,173.1220836999904,173.11350304678277,0.0011975657372381,436.56241450871886,442.9470725242937,439.5531231031708,433.801926813256,431.8136354409708,0.8377508673580931
FT-3993,,195.912310898334,195.91790500395655,195.9083188068417,0.0016656174378079,436.6015746963562,442.6989060089375,439.2621966340237,434.4988161499196,431.7738965779775,0.7366076093765996
FT-3995,,344.08719492587016,344.09397191093,344.08101001597026,0.0023410764356348,435.0179981087532,440.7205448831836,436.5868150692214,433.78874492389,430.612532411295,0.6434772498746646
FT-3996,,513.2708858246638,513.2807461377137,513.2630015755401,0.0026923653767599,438.2319192719726,448.67239569707294,443.4941009241506,433.906973162708,431.2335637987029,2.21493977234469
FT-3997,,256.63048003629183,256.6363697311706,256.6250243697307,0.0016748881370097,438.4202606334949,447.8740908141831,443.493496271708,434.0745689129736,431.8802114633375,2.3076759153217896
FT-3999,,257.13482527246003,257.1434961809595,257.12674839329134,0.0029171749302458,439.4614478966901,445.6299226711969,443.5899035818188,434.38781935408775,433.67759851308665,2.6371397089389257
FT-4001,,339.1622651973647,339.1691997428083,339.1559035927181,0.0018567486421303,440.6383373533009,446.64359951019526,443.5585102904932,434.4670933892326,433.0693868994708,2.086114565874796
FT-4002,,370.2306783808356,370.23599314517065,370.2241625293348,0.0021707935322623,439.2770762210291,447.4054665401079,443.4860333889796,434.4895370978165,431.8529295099207,2.090873521879057
FT-4004,,396.2200481023585,396.2269795403897,396.2147084171911,0.0022144839885578,438.3933631188736,447.5137068300816,443.43233611326485,434.6026141333031,430.5286138884829,1.9389461708873776
FT-4005,,256.13101086154563,256.13662249110723,256.1265218765621,0.0013603920137296,438.7717510675959,451.40923182169615,443.58002557773847,434.741199237493,431.2606716155928,2.1972061317933056
FT-4006,,266.1468825942105,266.15157747994215,266.1405160938077,0.0019170386258457,436.44129972767024,442.2036778299509,438.64367356625513,434.7911340685834,432.0679855346671,0.673248795753984
FT-4007,,265.14366925883854,265.14979831701635,265.1385628142486,0.0016508976139118,436.3873774883067,442.5739108943304,438.8842123823627,434.9750605834855,431.8836759266069,0.6822299435894746
FT-4009,,500.29315367002806,500.3027238408349,500.2862756359385,0.0032090208849517,437.0799482446272,443.6056856427906,438.9954741668292,435.30330031071895,432.40697724478457,0.6649309071696482
FT-4011,,197.9093057256848,197.91323417793944,197.9059842594476,0.0013783124432221,436.7448628523079,443.0681293487586,438.8445212782815,435.4787614739076,432.1121664047226,0.5783458077514477
FT-4014,,509.274182662649,509.28241800884274,509.2652686163511,0.0024851093795708,438.55077389223226,445.66554822278886,441.0961067144498,436.8398017940534,433.66253043828704,0.7039963037806227
FT-4016,,497.27418017784834,497.2831048941473,497.2665718438675,0.0026337169211386,439.4222920367824,446.6905463404127,441.4370729941439,437.50723738517513,433.5189804103661,0.6511651261988842
FT-4017,FT-4030,180.0297501534443,180.03398122915937,180.02531373575593,0.0013609682216444,442.7112550366976,450.77090890067,443.6131481546661,439.4380815922111,433.5765237808237,0.730751687678552
FT-4019,FT-4031,345.22685537237174,345.23334286829333,345.2215464495165,0.0018710661626726,443.0359496726278,450.9287067844024,443.6024438226201,441.7994432788323,437.1866665501747,0.3707893558105205
FT-4020,,363.1799198369124,363.1830593544436,363.1757412517746,0.0017596938078294,441.17494165174287,447.011848211292,443.61009918774784,438.7290955077862,435.560523033153,0.8272656466486302
FT-4021,,432.2308715327754,432.2379507039064,432.2245883714654,0.0019625207312752,440.4524118539623,446.8102433681477,442.4131926980918,438.75902194127065,435.4509631503739,0.5950660217993247
FT-4023,,431.2272839624433,431.2348662998033,431.2202933046797,0.0021523686041765,440.5669671861913,448.5713243753876,442.83388032487215,439.2457008863113,435.0641136384974,0.5780087047236051
FT-4024,FT-4032,207.1380548219944,207.1413738608012,207.13329829773784,0.0013187176087156,442.6024580071425,448.1523287491714,443.6172741686258,440.2802446681604,437.1682571973964,0.6652268216223498
FT-4026,,346.2305427136388,346.23686478630185,346.225111528716,0.0019758761908273,442.9155567232367,448.7659995799156,443.6006625337477,441.4111456785569,437.9639052176944,0.4247226159901756
FT-4027,,329.174667947899,329.18107992412445,329.16771229779266,0.0021187834937142,444.4766986388173,450.0060510635362,446.92813859363054,443.61853229903215,439.7023730582394,0.8055918530860772
FT-4028,FT-4018,446.2464909566202,446.2537433889349,446.2405175917247,0.0021230391148901,444.920888297673,447.9951304117845,446.7392877280676,443.62062802988754,440.6280237833698,0.7296863867887683
FT-4029,,446.2462455844613,446.2528381347657,446.23873917493,0.0021737531994447,452.35913861076864,461.4121659161291,454.6761858748749,450.1013851888836,446.89077631134666,0.747214164244994
FT-4034,,253.1433411382192,253.1486423261191,253.13837679485871,0.001420135904826,467.2671497731332,473.80538557090375,469.32593116709904,464.3646608783801,461.89997869378783,0.9706355104936528
FT-4037,,445.242810479541,445.2494133539965,445.2367168594952,0.0020894309090164,444.9759286437744,447.92416894095135,446.7559444060933,443.6241472188527,441.095133754188,0.66645006418576
FT-4038,,445.24269610871545,445.2507105614253,445.2358724661048,0.0022983445464095,452.62541592931257,464.7606707777933,454.7333355194428,450.4813906526186,447.308277415336,0.7460420045924588
FT-4040,,213.1487054326911,213.1518000743682,213.14466884412784,0.0011904853349922,462.6052623341312,468.5848263734883,469.22409408140265,455.7980682494631,457.080885870218,2.6522366095887957
FT-4041,FT-3992,393.2274485982812,393.2322451191512,393.2221723496347,0.0022087564351769,444.3787386554679,451.5321179179363,445.94149728474287,443.627180363272,438.1908056333454,0.581465241640615
FT-4043,,201.14855839892195,201.1521903941311,201.14477594358615,0.0012008539115592,467.53251651545946,472.3984651259561,469.3215231827604,463.65322002251247,461.203349643846,1.1758309300855678
FT-4044,,201.1486264662788,201.1528095537533,201.1443825863492,0.0011652806986189,447.0161483112411,454.2741506641364,450.8710868054099,443.62929549954566,438.1652568619255,1.1783168405710638
FT-4045,,201.14860924821028,201.15230749235064,201.14401847408843,0.0012007051410632,459.1584343485967,462.93769976413927,461.74387692146223,456.2184176860519,454.5442660795448,0.881009314151147
FT-4047,,327.1621348931197,327.1697213035146,327.1547176247435,0.0023901381980434,452.9619569859505,457.6386798003666,457.8112381321516,444.0768685754894,448.6743380119033,2.37683542566709
FT-4048,,199.13298482168065,199.13683603612944,199.1289455777603,0.0011570519096175,447.6446663937963,458.9114502090165,468.4926908008617,443.63738804418927,440.04940107197393,4.530589786416047
FT-4051,,183.1019898224304,183.10597683978523,183.0979813120377,0.0014092399592297,455.6796138831642,460.5692433269774,459.8179112210207,443.6413724327769,451.3323485278664,2.087033657884028
FT-4056,,321.0422502469029,321.0493900781364,321.0374957842366,0.0021196658768969,445.2501848933007,451.7823304913256,446.8892883548566,443.67718927333993,440.36903142929657,0.7542773346114534
FT-4057,,359.2062066000081,359.21022551816685,359.2010970419744,0.001669104209769,446.2246399934808,451.4359163129024,450.26211246406376,443.6853586819371,440.41636422623617,1.5099569546529492
FT-4059,,143.1070109488593,143.11023471261726,143.10418701171875,0.00091798271851,462.83559607382495,474.2218550116623,467.2378998034452,456.242810059983,449.9909333845172,1.771136476514196
FT-4060,,241.1436846718649,241.1484720553064,241.13953816328765,0.0015485749844456,450.6775311089855,458.7773339888635,469.186694204447,443.6942277274868,445.3701153923482,7.842602905661621
FT-4062,,215.12838490173928,215.13620088548487,215.12257010397124,0.0019211543521843,457.22562132233134,467.71352710494,467.88700806941154,448.6274083320696,451.80795347834095,3.771338397531059
FT-4065,,339.1622960346822,339.1699725293162,339.15583637856605,0.0020033500102199,450.7595869318371,459.3755674152145,461.49217103141706,443.7246920799094,443.768726676572,3.341514326478832
FT-4068,,243.1591236704245,243.16471811672665,243.1540860064914,0.0015192340782373,467.0334958441004,480.82023452219937,469.35303736150416,450.9088495654784,457.091534371168,1.6829424795954555
FT-4070,,201.11229982990852,201.11690211924977,201.10787245769765,0.0012578330643318,456.0885182885538,463.2496322984724,459.8871373895855,446.301577301594,451.14123794975785,0.9834747218134008
FT-4071,,429.21161063884153,429.2163936448226,429.2006320212325,0.0030608384146916,444.6361505400656,450.13231553528846,445.9406828210443,443.75907410475344,439.9028258574679,0.5653645364985893
FT-4073,,125.096671318996,125.1000956036622,125.09465623942324,0.0008645461749028,445.0946377385515,449.8989301919929,447.1951003925221,443.7701206832266,440.99079589049336,0.6573027347870517
FT-4074,,365.1957815395495,365.2022375141931,365.1926086513589,0.0019802930728246,448.41359001421466,454.6160602569572,458.7322707771247,443.7725835389601,441.94670609867154,2.649777136109234
FT-4075,,305.0806863463036,305.08722643404303,305.075532438382,0.0016847079770739,447.8319557013873,459.1695084459192,450.6712320546498,445.4328213772854,438.34096977654514,0.7445299513321365
FT-4077,,493.2430358709271,493.2512018388337,493.23561586003694,0.0025973331627788,445.7943805670688,454.503063666047,447.9722498034292,443.8536735449514,440.5987842182749,0.6263883976195733
FT-4078,,353.2309599343694,353.24027292448693,353.22233189103184,0.0026640168398471,454.01940872021066,459.6186228246491,460.1969793723792,443.87338852966457,449.2502629836902,2.154658883837026
FT-4079,,499.1620283082773,499.1722334312142,499.15166980163406,0.0031556901361577,452.3921021357944,458.16829359209225,457.7759118954282,450.2143921347191,447.548432060187,0.8362682913750125
FT-4082,,315.0890302640067,315.09371572186484,315.08259123707904,0.0021530006419515,446.9263466226511,451.7991969336736,449.7017825054501,443.9597710624515,442.4102481303806,0.8086552652517514
FT-4083,,163.11195788176423,163.11482566919173,163.10946135741128,0.0010108334976939,445.3371695801482,455.9142646095971,447.4436988950655,443.9766628684761,439.75971097079497,0.6917513870027638
FT-4084,,202.152069232685,202.15653583950416,202.14836766549985,0.0012822684014101,446.871862587829,451.9478188313937,449.65970031734247,444.2737289687372,442.34612244054114,0.750247980025338
FT-4085,,202.1520181355881,202.1563059190053,202.14883028946417,0.0012796479001542,467.2951319507828,472.7156546335592,469.39282094027607,457.3276100729326,462.11984481420575,2.307656511144045
FT-4086,,186.1208530488749,186.1236384394708,186.11843132275445,0.0010401707660854,446.48571821765626,453.05392565792346,449.0373300012118,444.0017821004373,441.3468043444944,1.033938504482962
FT-4087,,267.1589946884203,267.1637870693888,267.1540141426888,0.0017383903346721,464.214497630212,468.8521862030032,469.3938800695934,444.04764263883214,458.2920837402296,6.911995965628642
FT-4088,,635.2824091985545,635.2949877220514,635.2712181724398,0.0039092014085506,456.2600171889057,462.31348761196585,468.2031580949563,444.09584013648754,450.9163974893463,3.4877854828307235
FT-4089,,207.10159306790567,207.10596481768744,207.0982283072692,0.0012981421595999,446.225814588309,458.868118410141,452.9306678892344,444.0876885018705,439.6799084571878,2.0649070994750325
FT-4090,,376.2206423999542,376.226015522057,376.2144951426873,0.002333688427241,447.9515371299199,454.28560517050727,453.06506830803306,444.1289631011765,442.5379393317491,1.4721636985666346
FT-4091,,494.2467471093655,494.2548913776395,494.240084702576,0.0025321742567284,445.7606505912961,453.0496869029769,447.72514884597166,444.143489577373,440.87819036231525,0.6260139539407263
FT-4092,,223.02568534706893,223.03230820419105,223.0195092213117,0.0016777542070583,462.02180960617176,468.30533313751295,467.3976414442055,455.9519113835188,456.74271579016175,1.052517968559094
FT-4093,,306.0843414842085,306.09102754541817,306.0780338970813,0.0018477463308962,447.64779059607866,455.234482408235,450.4329842635763,445.101914650029,441.0693837277736,0.7437229423466616
FT-4095,,417.21179714055006,417.21832871573633,417.2038014186628,0.0022200633310615,446.59630789534265,453.9149833441812,449.5691194385148,444.3292031573257,441.93705302963184,0.7396327599219653
FT-4099,,301.07310281813585,301.07918818993875,301.0661268745627,0.0022768131254974,457.1461966513265,461.9653213941108,463.8649824242592,449.2684526373549,453.0268751657927,1.220157777856832
FT-4100,,274.1731932851852,274.1800956167039,274.16710019466,0.0018682998338591,460.80639854383736,467.03103717069655,469.3810158812844,444.0123754902123,456.0391991775175,7.564288809622901
FT-4103,,375.2158320623914,375.2210938636748,375.2104109821125,0.0017691200877899,447.9905358372302,454.7760303733299,451.32421974811786,445.11713994333087,442.7485901547482,0.8852598443825709
FT-4107,,495.2947204998222,495.3031309381206,495.2865649894099,0.002495050969998,447.2304144188727,453.5259870293643,449.1821551619384,445.395558260543,442.4640435225765,0.5945091371650716
FT-4108,,249.1514770219704,249.15763854980463,249.14562033334025,0.0015540677742006,463.5225360481958,476.28863301770286,469.3612428703573,452.248200710154,452.3088158762524,2.4550876876094323
FT-4109,,309.2053427749011,309.2121506333701,309.19892425992583,0.0024022668720305,453.8681947386801,459.5673133231536,456.704802358448,450.77511049517824,448.49853309424816,0.8899924849928113
FT-4110,,187.13301760323472,187.13777758604712,187.128787996363,0.0012519309561689,456.8950431603195,463.9829039925976,459.05494380181216,453.1789325044938,451.747015215492,0.7129945440987673
FT-4111,,177.09137500749904,177.0961065784496,177.08748872064473,0.0014716583464975,455.4384537459077,461.0215154862552,459.69833165196,452.2826846902583,449.9909515886106,1.1612937282434863
FT-4112,,570.3397489761034,570.3506174552344,570.3297440915791,0.0030118458994478,456.8836473766353,466.2761724571634,460.15842697674975,452.2582257430719,446.0400139201786,0.8897542541667202
FT-4113,,227.1281750544731,227.13290187487448,227.12400555187813,0.0013168111300443,451.4374628236784,458.643448352814,456.59103110635226,446.21155565252127,444.4850256443027,1.7083648947066403
FT-4115,,283.1535370687752,283.16019063396607,283.1480138836023,0.0019840143185812,448.09140051210574,452.8734178412449,450.2811742662794,446.3430529583149,443.78640723555367,0.7320679799366944
FT-4119,,221.11719855501505,221.1221133902622,221.11196810271525,0.0014617885686397,451.18723357776014,458.5820699517794,454.0181572662512,447.8868591929951,445.5927273985034,0.778004742515735
FT-4123,,287.18518402025154,287.1913384427964,287.1797896395673,0.0016946918805392,456.158291529425,465.7418560234104,459.2277547140664,452.62727066042993,447.5197282153135,1.1022137801800334
FT-4124,,287.18516050064727,287.19138778224016,287.1791883971446,0.001660544522475,464.1615798453392,478.2917648065284,467.4310603458811,461.3878837440957,459.5103138001255,0.9665615482773764
FT-4125,,255.15909040566515,255.1638844360497,255.1544929851633,0.0013976982128859,466.5447126480754,472.37905179451536,469.3875722441322,456.61586285835847,456.9873004323561,1.7845511550624766
FT-4126,,273.16947170628424,273.175026479392,273.16501925200674,0.0014916928410452,452.8180161777573,461.39338108118574,457.1102140208466,448.5593159273973,447.7911380711406,1.508820563869217
FT-4127,,180.10220237581356,180.10654810086558,180.09837733845848,0.0012233504921681,450.6704288518501,457.185081739104,453.0691941191197,449.0947440549525,445.9843419642931,0.6517132918342535
FT-4129,,165.09130217290095,165.0957023153198,165.08818955245417,0.0011002300440154,457.2179067578828,462.5341664983802,462.495538373955,451.9569200749013,448.9027392610583,1.3816442012691346
FT-4130,,165.09129514607136,165.09472411086165,165.0877583419198,0.0010663064901586,467.067276369224,469.8233977389871,469.17393438933567,464.34066191622026,462.4932629565546,0.7635710443682922
FT-4131,,179.0704504962934,179.075318296227,179.0661183449313,0.0013202443477782,461.6264776101239,468.4030318590404,464.0103075412855,455.2900948698323,456.4292840350072,0.8893583693564218
FT-4135,,374.18886370184254,374.19597370624206,374.1814575195313,0.0020604083856913,452.10220610223536,458.60963863056287,454.2039671524794,450.48454295547447,447.6139053611234,0.6491214410925228
FT-4138,,373.1854140613349,373.1928405761719,373.1796136860462,0.0019900237403647,452.2706495675039,461.771347724784,454.650941826832,450.843046032812,447.429129444272,0.6734678654533873
FT-4141,,188.13669546217344,188.14050256357015,188.1314837882069,0.0013947821716621,456.9251087645112,461.80050973488864,459.2758309790512,454.01886143432586,452.66063158276864,0.735799323037142
FT-4143,,316.1834521501516,316.1893816074362,316.1773325679952,0.0019080272952396,453.2913423645844,462.6972685334453,455.467678646584,451.2770726756277,447.8039863491559,0.8830008305752636
FT-4144,,211.133084794088,211.13782122728705,211.12842999619025,0.0013898265933041,461.4908109182838,468.9285309490992,468.5199837518386,454.32502473727976,454.2943417886816,2.559766685087508
FT-4150,,315.18004118375126,315.1855047597019,315.17462820830224,0.001736686960976,453.3580423297839,463.982985709973,456.1484688548594,451.4285607343438,447.5184450404093,0.8458756814391724
FT-4152,,457.2426553767608,457.2522518455399,457.2341150925199,0.0025697212082268,465.2658219432084,475.46537229913815,469.14749609141904,462.59965585491824,457.248153484008,0.8579790653274724
FT-4153,,611.3787080011393,611.3881565698822,611.369065438237,0.003126145704217,466.4898984579568,473.46915443222497,469.3892002856824,462.4806697519817,459.96686724873166,1.3681547078875649
FT-4155,,431.22699737887547,431.23541259765625,431.2196990644161,0.0023422351598419,462.00132702610665,469.89098947981,467.3085290101275,457.0809821727181,453.69211769622194,1.5990063773560466
